date,country,location,site,station,family,species_new,taxon_group,functional_group,ts_no,number,size_class,l,a,b,weight_g,tot_wt_g
2014-03-02,mozambique,quifuki,quifuki_s,quifuki1,scarinae,scarus_ghobban,scarus,#error!,1,1,26,28,NA,NA,NA,NA
2014-03-02,mozambique,quifuki,quifuki_s,quifuki1,scarinae,scarus_russelli,scarus,#error!,1,1,26,28,NA,NA,NA,NA
2014-03-02,mozambique,quifuki,quifuki_s,quifuki1,scarinae,scarus_scaber,scarus,#error!,1,1,26,28,NA,NA,NA,NA
2014-03-02,mozambique,quifuki,quifuki_s,quifuki1,chaetodontidae,chaetodon_auriga,chaetodon,#error!,1,1,6,8,NA,NA,NA,NA
2014-03-02,mozambique,quifuki,quifuki_s,quifuki1,chaetodontidae,chaetodon_falcula,chaetodon,#error!,1,1,6,8,NA,NA,NA,NA
2014-03-02,mozambique,quifuki,quifuki_s,quifuki1,chaetodontidae,chaetodon_melannotus,chaetodon,#error!,1,1,6,8,NA,NA,NA,NA
2014-03-02,mozambique,quifuki,quifuki_s,quifuki1,chaetodontidae,chaetodon_trifascialis,chaetodon,#error!,1,2,6,8,NA,NA,NA,NA
2014-03-02,mozambique,quifuki,quifuki_s,quifuki1,chaetodontidae,chaetodon_trifasciatus,chaetodon,#error!,1,6,6,8,NA,NA,NA,NA
2014-03-02,mozambique,quifuki,quifuki_s,quifuki1,acanthuridae,acanthurus_nigricaudus,acanthurus,#error!,1,2,21,23,NA,NA,NA,NA
2014-03-02,mozambique,quifuki,quifuki_s,quifuki1,acanthuridae,acanthurus_nigrofuscus,acanthurus,#error!,1,7,11,13,NA,NA,NA,NA
2014-03-02,mozambique,quifuki,quifuki_s,quifuki1,acanthuridae,ctenochaetus_striatus,ctenochaetus,#error!,1,17,11,13,NA,NA,NA,NA
2014-03-02,mozambique,quifuki,quifuki_s,quifuki1,acanthuridae,ctenochaetus_truncatus,ctenochaetus,#error!,1,4,11,13,NA,NA,NA,NA
2014-03-02,mozambique,quifuki,quifuki_s,quifuki1,acanthuridae,zebrasoma_scopas,zebrasoma,#error!,1,5,11,13,NA,NA,NA,NA
2014-03-02,mozambique,quifuki,quifuki_s,quifuki1,acanthuridae,zebrasoma_velifer,zebrasoma,#error!,1,1,16,18,NA,NA,NA,NA
2014-03-02,mozambique,quifuki,quifuki_s,quifuki1,acanthuridae,zebrasoma_velifer,zebrasoma,#error!,1,1,11,13,NA,NA,NA,NA
2014-03-02,mozambique,quifuki,quifuki_s,quifuki1,haemulidae,plectorhinchus_gaterinus,plectorhinchus,#error!,1,3,36,38,NA,NA,NA,NA
2014-03-02,mozambique,quifuki,quifuki_s,quifuki1,haemulidae,plectorhinchus_gaterinus,plectorhinchus,#error!,1,6,31,33,NA,NA,NA,NA
2014-03-02,mozambique,quifuki,quifuki_s,quifuki1,haemulidae,diagramma_centurio,diagramma,#error!,1,1,26,28,NA,NA,NA,NA
2014-03-02,mozambique,quifuki,quifuki_s,quifuki1,caesionidae,caesio_spp.,caesio,#error!,1,25,16,18,NA,NA,NA,NA
2014-03-02,mozambique,quifuki,quifuki_s,quifuki1,lethrinidae,monotaxis_grandoculis,monotaxis,#error!,2,1,31,33,NA,NA,NA,NA
2014-03-02,mozambique,quifuki,quifuki_s,quifuki1,lethrinidae,monotaxis_grandoculis,monotaxis,#error!,2,1,36,38,NA,NA,NA,NA
2014-03-02,mozambique,quifuki,quifuki_s,quifuki1,scarinae,chlorurus_sordidus_s,chlor.,#error!,2,7,31,33,NA,NA,NA,NA
2014-03-02,mozambique,quifuki,quifuki_s,quifuki1,scarinae,chlorurus_sordidus_b,chlor.,#error!,2,5,36,38,NA,NA,NA,NA
2014-03-02,mozambique,quifuki,quifuki_s,quifuki1,scarinae,chlorurus_sordidus_s,chlor.,#error!,2,7,21,23,NA,NA,NA,NA
2014-03-02,mozambique,quifuki,quifuki_s,quifuki1,scarinae,chlorurus_sordidus_s,chlor.,#error!,2,1,26,28,NA,NA,NA,NA
2014-03-02,mozambique,quifuki,quifuki_s,quifuki1,scarinae,chlorurus_sordidus_s,chlor.,#error!,2,1,16,18,NA,NA,NA,NA
2014-03-02,mozambique,quifuki,quifuki_s,quifuki1,scarinae,scarus_niger,scarus,#error!,2,3,26,28,NA,NA,NA,NA
2014-03-02,mozambique,quifuki,quifuki_s,quifuki1,scarinae,scarus_frenatus,scarus,#error!,2,2,31,33,NA,NA,NA,NA
2014-03-02,mozambique,quifuki,quifuki_s,quifuki1,chaetodontidae,chaetodon_auriga,chaetodon,#error!,2,1,6,8,NA,NA,NA,NA
2014-03-02,mozambique,quifuki,quifuki_s,quifuki1,chaetodontidae,chaetodon_falcula,chaetodon,#error!,2,1,6,8,NA,NA,NA,NA
2014-03-02,mozambique,quifuki,quifuki_s,quifuki1,chaetodontidae,chaetodon_melannotus,chaetodon,#error!,2,1,6,8,NA,NA,NA,NA
2014-03-02,mozambique,quifuki,quifuki_s,quifuki1,chaetodontidae,chaetodon_trifascialis,chaetodon,#error!,2,3,6,8,NA,NA,NA,NA
2014-03-02,mozambique,quifuki,quifuki_s,quifuki1,chaetodontidae,chaetodon_trifasciatus,chaetodon,#error!,2,2,6,8,NA,NA,NA,NA
2014-03-02,mozambique,quifuki,quifuki_s,quifuki1,chaetodontidae,chaetodon_xanthocephalus,chaetodon,#error!,2,1,11,13,NA,NA,NA,NA
2014-03-02,mozambique,quifuki,quifuki_s,quifuki1,acanthuridae,acanthurus_nigricaudus,acanthurus,#error!,2,2,21,23,NA,NA,NA,NA
2014-03-02,mozambique,quifuki,quifuki_s,quifuki1,acanthuridae,acanthurus_nigrofuscus,acanthurus,#error!,2,1,11,13,NA,NA,NA,NA
2014-03-02,mozambique,quifuki,quifuki_s,quifuki1,acanthuridae,ctenochaetus_striatus,ctenochaetus,#error!,2,5,11,13,NA,NA,NA,NA
2014-03-02,mozambique,quifuki,quifuki_s,quifuki1,acanthuridae,ctenochaetus_truncatus,ctenochaetus,#error!,2,15,11,13,NA,NA,NA,NA
2014-03-02,mozambique,quifuki,quifuki_s,quifuki1,acanthuridae,zebrasoma_scopas,zebrasoma,#error!,2,9,11,13,NA,NA,NA,NA
2014-03-02,mozambique,quifuki,quifuki_s,quifuki1,pomacanthidae,centropyge_spp.,centropyge,#error!,2,3,6,8,NA,NA,NA,NA
2014-03-02,mozambique,quifuki,quifuki_s,quifuki1,balistidae,balistapus_undulatus,balistapus,#error!,2,1,21,23,NA,NA,NA,NA
2014-03-02,mozambique,quifuki,quifuki_s,quifuki1,caesionidae,caesio_spp.,caesio,#error!,2,5,21,23,NA,NA,NA,NA
2014-03-02,mozambique,quifuki,quifuki_s,quifuki1,lethrinidae,monotaxis_grandoculis,monotaxis,#error!,3,1,26,28,NA,NA,NA,NA
2014-03-02,mozambique,quifuki,quifuki_s,quifuki1,lutjanidae,lutjanus_fulviflamma,lutjanus,#error!,3,1,36,38,NA,NA,NA,NA
2014-03-02,mozambique,quifuki,quifuki_s,quifuki1,scarinae,chlorurus_sordidus_s,chlor.,#error!,3,40,11,13,NA,NA,NA,NA
2014-03-02,mozambique,quifuki,quifuki_s,quifuki1,scarinae,chlorurus_sordidus_s,chlor.,#error!,3,19,16,18,NA,NA,NA,NA
2014-03-02,mozambique,quifuki,quifuki_s,quifuki1,scarinae,chlorurus_sordidus_s,chlor.,#error!,3,1,31,38,NA,NA,NA,NA
2014-03-02,mozambique,quifuki,quifuki_s,quifuki1,scarinae,chlorurus_sordidus_s,chlor.,#error!,3,5,26,23,NA,NA,NA,NA
2014-03-02,mozambique,quifuki,quifuki_s,quifuki1,scarinae,chlorurus_sordidus_s,chlor.,#error!,3,11,21,18,NA,NA,NA,NA
2014-03-02,mozambique,quifuki,quifuki_s,quifuki1,scarinae,chlorurus_sordidus_b,chlor.,#error!,3,1,36,23,NA,NA,NA,NA
2014-03-02,mozambique,quifuki,quifuki_s,quifuki1,scarinae,scarus_scaber,scarus,#error!,3,1,21,8,NA,NA,NA,NA
2014-03-02,mozambique,quifuki,quifuki_s,quifuki1,scarinae,scarus_scaber,scarus,#error!,3,1,16,8,NA,NA,NA,NA
2014-03-02,mozambique,quifuki,quifuki_s,quifuki1,scarinae,scarus_frenatus,scarus,#error!,3,1,21,8,NA,NA,NA,NA
2014-03-02,mozambique,quifuki,quifuki_s,quifuki1,chaetodontidae,chaetodon_auriga,chaetodon,#error!,3,3,6,8,NA,NA,NA,NA
2014-03-02,mozambique,quifuki,quifuki_s,quifuki1,chaetodontidae,chaetodon_lunula,chaetodon,#error!,3,1,6,13,NA,NA,NA,NA
2014-03-02,mozambique,quifuki,quifuki_s,quifuki1,chaetodontidae,chaetodon_trifascialis,chaetodon,#error!,3,2,6,13,NA,NA,NA,NA
2014-03-02,mozambique,quifuki,quifuki_s,quifuki1,chaetodontidae,chaetodon_trifasciatus,chaetodon,#error!,3,10,6,13,NA,NA,NA,NA
2014-03-02,mozambique,quifuki,quifuki_s,quifuki1,acanthuridae,acanthurus_nigrofuscus,acanthurus,#error!,3,10,11,8,NA,NA,NA,NA
2014-03-02,mozambique,quifuki,quifuki_s,quifuki1,acanthuridae,ctenochaetus_striatus,ctenochaetus,#error!,3,6,11,28,NA,NA,NA,NA
2014-03-02,mozambique,quifuki,quifuki_s,quifuki1,acanthuridae,zebrasoma_scopas,zebrasoma,#error!,3,8,11,28,NA,NA,NA,NA
2014-03-02,mozambique,quifuki,quifuki_s,quifuki1,pomacanthidae,centropyge_spp.,centropyge,#error!,3,5,6,33,NA,NA,NA,NA
2014-03-27,chagos,salomon,saisle_anglaise,isangsth,epinephilidae,cephalopholis_argus,cephalopholis,#error!,1,1,26,28,NA,NA,NA,NA
2014-03-27,chagos,salomon,saisle_anglaise,isangsth,lutjanidae,monotaxis_grandoculis,monotaxis,#error!,1,1,26,28,NA,NA,NA,NA
2014-03-27,chagos,salomon,saisle_anglaise,isangsth,scarinae,chlorurus_sordidus_s,chlor.,#error!,1,1,31,33,NA,NA,NA,NA
2014-03-27,chagos,salomon,saisle_anglaise,isangsth,scarinae,chlorurus_sordidus_s,chlor.,#error!,1,1,21,23,NA,NA,NA,NA
2014-03-27,chagos,salomon,saisle_anglaise,isangsth,scarinae,chlorurus_sordidus_s,chlor.,#error!,1,2,26,28,NA,NA,NA,NA
2014-03-27,chagos,salomon,saisle_anglaise,isangsth,scarinae,chlorurus_sordidus_s,chlor.,#error!,1,3,16,18,NA,NA,NA,NA
2014-03-27,chagos,salomon,saisle_anglaise,isangsth,chaetodontidae,chaetodon_guttatissimus,chaetodon,#error!,1,4,6,8,NA,NA,NA,NA
2014-03-27,chagos,salomon,saisle_anglaise,isangsth,chaetodontidae,chaetodon_trifascialis,chaetodon,#error!,1,1,6,8,NA,NA,NA,NA
2014-03-27,chagos,salomon,saisle_anglaise,isangsth,chaetodontidae,forcipiger_longirostris,forcipiger,#error!,1,1,6,8,NA,NA,NA,NA
2014-03-27,chagos,salomon,saisle_anglaise,isangsth,chaetodontidae,hemitaurichthys_zoster,hemitaurich.,#error!,1,3,6,8,NA,NA,NA,NA
2014-03-27,chagos,salomon,saisle_anglaise,isangsth,acanthuridae,acanthurus_thompsoni,acanthurus,#error!,1,25,11,13,NA,NA,NA,NA
2014-03-27,chagos,salomon,saisle_anglaise,isangsth,acanthuridae,acanthurus_nigrofuscus,acanthurus,#error!,1,16,11,13,NA,NA,NA,NA
2014-03-27,chagos,salomon,saisle_anglaise,isangsth,acanthuridae,acanthurus_leucosternon,acanthurus,#error!,1,4,11,13,NA,NA,NA,NA
2014-03-27,chagos,salomon,saisle_anglaise,isangsth,acanthuridae,ctenochaetus_striatus,ctenochaetus,#error!,1,4,11,13,NA,NA,NA,NA
2014-03-27,chagos,salomon,saisle_anglaise,isangsth,acanthuridae,ctenochaetus_truncatus,ctenochaetus,#error!,1,2,11,13,NA,NA,NA,NA
2014-03-27,chagos,salomon,saisle_anglaise,isangsth,acanthuridae,zebrasoma_scopas,zebrasoma,#error!,1,5,11,13,NA,NA,NA,NA
2014-03-27,chagos,salomon,saisle_anglaise,isangsth,acanthuridae,naso_vlamingii,naso,#error!,1,1,51,53,NA,NA,NA,NA
2014-03-27,chagos,salomon,saisle_anglaise,isangsth,balistidae,balistapus_undulatus,balistapus,#error!,1,1,11,13,NA,NA,NA,NA
2014-03-27,chagos,salomon,saisle_anglaise,isangsth,balistidae,balistapus_undulatus,balistapus,#error!,1,1,16,18,NA,NA,NA,NA
2014-03-27,chagos,salomon,saisle_anglaise,isangsth,balistidae,melichthys_sp.,melichthys,#error!,1,1,31,33,NA,NA,NA,NA
2014-03-27,chagos,salomon,saisle_anglaise,isangsth,balistidae,melichthys_sp.,melichthys,#error!,1,2,26,28,NA,NA,NA,NA
2014-03-27,chagos,salomon,saisle_anglaise,isangsth,balistidae,sufflamen_sp.,sufflamen,#error!,1,1,11,13,NA,NA,NA,NA
2014-03-27,chagos,salomon,saisle_anglaise,isangsth,epinephilidae,aethaloperca_rogaa,aetheloperca,#error!,2,1,26,28,NA,NA,NA,NA
2014-03-27,chagos,salomon,saisle_anglaise,isangsth,epinephilidae,plectropomus_areolatus,plectropomus,#error!,2,1,46,48,NA,NA,NA,NA
2014-03-27,chagos,salomon,saisle_anglaise,isangsth,lutjanidae,lutjanus_bohar,lutjanus,#error!,2,4,56,58,NA,NA,NA,NA
2014-03-27,chagos,salomon,saisle_anglaise,isangsth,lutjanidae,lutjanus_bohar,lutjanus,#error!,2,1,51,53,NA,NA,NA,NA
2014-03-27,chagos,salomon,saisle_anglaise,isangsth,lutjanidae,aprion_virescens,aprion,#error!,2,1,51,53,NA,NA,NA,NA
2014-03-27,chagos,salomon,saisle_anglaise,isangsth,lutjanidae,aprion_virescens,aprion,#error!,2,1,46,48,NA,NA,NA,NA
2014-03-27,chagos,salomon,saisle_anglaise,isangsth,lutjanidae,lutjanus_monostigma,lutjanus,#error!,2,1,41,43,NA,NA,NA,NA
2014-03-27,chagos,salomon,saisle_anglaise,isangsth,lutjanidae,macolor_niger,macolor,#error!,2,23,41,43,NA,NA,NA,NA
2014-03-27,chagos,salomon,saisle_anglaise,isangsth,lutjanidae,macolor_niger,macolor,#error!,2,25,46,48,NA,NA,NA,NA
2014-03-27,chagos,salomon,saisle_anglaise,isangsth,scarinae,chlorurus_strongylocephalus_b,chlor.,#error!,2,1,41,43,NA,NA,NA,NA
2014-03-27,chagos,salomon,saisle_anglaise,isangsth,scarinae,chlorurus_strongylocephalus_b,chlor.,#error!,2,2,36,38,NA,NA,NA,NA
2014-03-27,chagos,salomon,saisle_anglaise,isangsth,scarinae,chlorurus_sordidus_s,chlor.,#error!,2,4,16,18,NA,NA,NA,NA
2014-03-27,chagos,salomon,saisle_anglaise,isangsth,scarinae,chlorurus_sordidus_s,chlor.,#error!,2,2,21,23,NA,NA,NA,NA
2014-03-27,chagos,salomon,saisle_anglaise,isangsth,scarinae,scarus_niger,scarus,#error!,2,1,36,38,NA,NA,NA,NA
2014-03-27,chagos,salomon,saisle_anglaise,isangsth,scarinae,scarus_tricolor,scarus,#error!,2,1,21,23,NA,NA,NA,NA
2014-03-27,chagos,salomon,saisle_anglaise,isangsth,scarinae,scarus_tricolor,scarus,#error!,2,1,26,28,NA,NA,NA,NA
2014-03-27,chagos,salomon,saisle_anglaise,isangsth,chaetodontidae,chaetodon_guttatissimus,chaetodon,#error!,2,5,6,8,NA,NA,NA,NA
2014-03-27,chagos,salomon,saisle_anglaise,isangsth,chaetodontidae,chaetodon_trifascialis,chaetodon,#error!,2,3,6,8,NA,NA,NA,NA
2014-03-27,chagos,salomon,saisle_anglaise,isangsth,chaetodontidae,chaetodon_trifasciatus,chaetodon,#error!,2,1,6,8,NA,NA,NA,NA
2014-03-27,chagos,salomon,saisle_anglaise,isangsth,chaetodontidae,forcipiger_longirostris,forcipiger,#error!,2,1,6,8,NA,NA,NA,NA
2014-03-27,chagos,salomon,saisle_anglaise,isangsth,acanthuridae,acanthurus_nigrofuscus,acanthurus,#error!,2,40,11,13,NA,NA,NA,NA
2014-03-27,chagos,salomon,saisle_anglaise,isangsth,acanthuridae,naso_brevirostris_b,naso,#error!,2,1,36,38,NA,NA,NA,NA
2014-03-27,chagos,salomon,saisle_anglaise,isangsth,acanthuridae,naso_hexacanthus_b,naso,#error!,2,2,46,48,NA,NA,NA,NA
2014-03-27,chagos,salomon,saisle_anglaise,isangsth,acanthuridae,zebrasoma_scopas,zebrasoma,#error!,2,2,11,13,NA,NA,NA,NA
2014-03-27,chagos,salomon,saisle_anglaise,isangsth,pomacanthidae,pygoplites_diacanthus,pygoplites,#error!,2,1,16,18,NA,NA,NA,NA
2014-03-27,chagos,salomon,saisle_anglaise,isangsth,lutjanidae,lutjanus_monostigma,lutjanus,#error!,3,1,46,48,NA,NA,NA,NA
2014-03-27,chagos,salomon,saisle_anglaise,isangsth,lutjanidae,lutjanus_gibbus,lutjanus,#error!,3,1,31,33,NA,NA,NA,NA
2014-03-27,chagos,salomon,saisle_anglaise,isangsth,lutjanidae,macolor_niger,macolor,#error!,3,1,41,43,NA,NA,NA,NA
2014-03-27,chagos,salomon,saisle_anglaise,isangsth,lutjanidae,macolor_niger,macolor,#error!,3,2,46,48,NA,NA,NA,NA
2014-03-27,chagos,salomon,saisle_anglaise,isangsth,scarinae,chlorurus_strongylocephalus_b,chlor.,#error!,3,1,41,43,NA,NA,NA,NA
2014-03-27,chagos,salomon,saisle_anglaise,isangsth,scarinae,chlorurus_strongylocephalus_b,chlor.,#error!,3,2,36,38,NA,NA,NA,NA
2014-03-27,chagos,salomon,saisle_anglaise,isangsth,scarinae,chlorurus_strongylocephalus_s,chlor.,#error!,3,2,31,33,NA,NA,NA,NA
2014-03-27,chagos,salomon,saisle_anglaise,isangsth,scarinae,chlorurus_sordidus_s,chlor.,#error!,3,2,26,28,NA,NA,NA,NA
2014-03-27,chagos,salomon,saisle_anglaise,isangsth,scarinae,chlorurus_sordidus_s,chlor.,#error!,3,1,21,23,NA,NA,NA,NA
2014-03-27,chagos,salomon,saisle_anglaise,isangsth,scarinae,scarus_niger,scarus,#error!,3,2,31,33,NA,NA,NA,NA
